time,magnitude
1.678428407000000000e+09,4.299999999999999822e+00
1.678445449000000000e+09,3.000000000000000000e+00
1.678456983000000000e+09,3.600000000000000089e+00
1.678462255000000000e+09,3.500000000000000000e+00
1.678471047000000000e+09,3.200000000000000178e+00
1.678479997000000000e+09,3.399999999999999911e+00
1.678480295000000000e+09,3.899999999999999911e+00
1.678566549000000000e+09,3.200000000000000178e+00
1.678590237000000000e+09,3.700000000000000178e+00
1.678635114000000000e+09,4.299999999999999822e+00
1.678644046000000000e+09,3.000000000000000000e+00
1.678651277000000000e+09,3.200000000000000178e+00
1.678688345000000000e+09,3.100000000000000089e+00
1.678733366000000000e+09,4.500000000000000000e+00
1.678742475000000000e+09,3.500000000000000000e+00
1.678745642000000000e+09,3.089999999999999858e+00
1.678765827000000000e+09,3.100000000000000089e+00
1.678767765000000000e+09,3.200000000000000178e+00
1.678770029000000000e+09,3.819999999999999840e+00
1.678785908000000000e+09,3.040000000000000036e+00
1.678786528000000000e+09,3.149999999999999911e+00
1.678788798000000000e+09,3.879999999999999893e+00
1.678815684000000000e+09,3.189999999999999947e+00
1.678815704000000000e+09,3.240000000000000213e+00
1.678816011000000000e+09,3.209999999999999964e+00
1.678834052000000000e+09,3.100000000000000089e+00
1.678862184000000000e+09,4.500000000000000000e+00
1.678891471000000000e+09,4.400000000000000355e+00
1.678892041000000000e+09,4.200000000000000178e+00
1.678892295000000000e+09,4.099999999999999645e+00
1.678904981000000000e+09,3.490000000000000213e+00
1.678910757000000000e+09,3.200000000000000178e+00
1.678916645000000000e+09,3.750000000000000000e+00
1.678998820000000000e+09,3.169999999999999929e+00
1.679002948000000000e+09,3.000000000000000000e+00
1.679034136000000000e+09,3.149999999999999911e+00
1.679040967000000000e+09,4.299999999999999822e+00
1.679086208000000000e+09,3.200000000000000178e+00
1.679100077000000000e+09,4.200000000000000178e+00
1.679101261000000000e+09,4.200000000000000178e+00
1.679102039000000000e+09,4.099999999999999645e+00
1.679103734000000000e+09,4.000000000000000000e+00
1.679113878000000000e+09,4.500000000000000000e+00
1.679121221000000000e+09,4.200000000000000178e+00
1.679123022000000000e+09,3.870000000000000107e+00
1.679133948000000000e+09,4.099999999999999645e+00
1.679149386000000000e+09,3.700000000000000178e+00
1.679157212000000000e+09,4.400000000000000355e+00
1.679158327000000000e+09,3.549999999999999822e+00
1.679159973000000000e+09,3.560000000000000053e+00
1.679162550000000000e+09,3.000000000000000000e+00
1.679198965000000000e+09,4.200000000000000178e+00
1.679224210000000000e+09,3.799999999999999822e+00
1.679232568000000000e+09,3.100000000000000089e+00
1.679256104000000000e+09,3.000000000000000000e+00
1.679260296000000000e+09,3.100000000000000089e+00
1.679339026000000000e+09,3.000000000000000000e+00
1.679410519000000000e+09,3.200000000000000178e+00
1.679438095000000000e+09,3.200000000000000178e+00
1.679440699000000000e+09,4.540000000000000036e+00
1.679447906000000000e+09,3.299999999999999822e+00
1.679509442000000000e+09,3.399999999999999911e+00
1.679542733000000000e+09,3.220000000000000195e+00
1.679565180000000000e+09,3.939999999999999947e+00
1.679603221000000000e+09,3.200000000000000178e+00
1.679617820000000000e+09,3.240000000000000213e+00
1.679665513000000000e+09,3.419999999999999929e+00
1.679688272000000000e+09,3.100000000000000089e+00
1.679735062000000000e+09,3.129999999999999893e+00
1.679767051000000000e+09,3.399999999999999911e+00
1.679771327000000000e+09,3.000000000000000000e+00
1.679811645000000000e+09,3.589999999999999858e+00
1.679814687000000000e+09,3.299999999999999822e+00
1.679853488000000000e+09,4.200000000000000178e+00
1.679882101000000000e+09,3.399999999999999911e+00
1.679892793000000000e+09,4.000000000000000000e+00
1.680008478000000000e+09,3.399999999999999911e+00
1.680095113000000000e+09,3.060000000000000053e+00
1.680099325000000000e+09,3.000000000000000000e+00
1.680099879000000000e+09,3.720000000000000195e+00
1.680123537000000000e+09,3.200000000000000178e+00
1.680191175000000000e+09,4.599999999999999645e+00
1.680196735000000000e+09,3.299999999999999822e+00
1.680233320000000000e+09,3.169999999999999929e+00
1.680281281000000000e+09,3.600000000000000089e+00
1.680298547000000000e+09,4.099999999999999645e+00
1.680311767000000000e+09,4.150000000000000355e+00
1.680339832000000000e+09,3.500000000000000000e+00
1.680351298000000000e+09,3.399999999999999911e+00
1.680366296000000000e+09,3.000000000000000000e+00
1.680367428000000000e+09,3.009999999999999787e+00
1.680377618000000000e+09,3.399999999999999911e+00
1.680385321000000000e+09,3.100000000000000089e+00
1.680389618000000000e+09,4.099999999999999645e+00
1.680397713000000000e+09,4.400000000000000355e+00
1.680404998000000000e+09,4.000000000000000000e+00
1.680469357000000000e+09,3.000000000000000000e+00
1.680471061000000000e+09,3.899999999999999911e+00
1.680471175000000000e+09,3.200000000000000178e+00
1.680487973000000000e+09,3.899999999999999911e+00
1.680521728000000000e+09,3.080000000000000071e+00
1.680545006000000000e+09,3.399999999999999911e+00
1.680646997000000000e+09,4.410000000000000142e+00
1.680724955000000000e+09,3.200000000000000178e+00
1.680898088000000000e+09,3.500000000000000000e+00
1.680930478000000000e+09,3.049999999999999822e+00
1.681001922000000000e+09,4.400000000000000355e+00
1.681006012000000000e+09,3.649999999999999911e+00
1.681050928000000000e+09,3.000000000000000000e+00
1.681058539000000000e+09,4.000000000000000000e+00
1.681080615000000000e+09,3.200000000000000178e+00
1.681107288000000000e+09,3.700000000000000178e+00
1.681140351000000000e+09,3.500000000000000000e+00
1.681169449000000000e+09,3.000000000000000000e+00
1.681234832000000000e+09,3.000000000000000000e+00
1.681266155000000000e+09,3.259999999999999787e+00
1.681277991000000000e+09,4.429999999999999716e+00
1.681281034000000000e+09,3.089999999999999858e+00
1.681322544000000000e+09,3.100000000000000089e+00
1.681332803000000000e+09,3.200000000000000178e+00
1.681354361000000000e+09,3.020000000000000018e+00
1.681371730000000000e+09,3.879999999999999893e+00
1.681401293000000000e+09,6.000000000000000000e+00
1.681406420000000000e+09,5.299999999999999822e+00
1.681484216000000000e+09,3.520000000000000018e+00
1.681487345000000000e+09,4.200000000000000178e+00
1.681488734000000000e+09,3.000000000000000000e+00
1.681495449000000000e+09,3.600000000000000089e+00
1.681502686000000000e+09,4.200000000000000178e+00
1.681503805000000000e+09,3.299999999999999822e+00
1.681587324000000000e+09,4.000000000000000000e+00
1.681598139000000000e+09,3.100000000000000089e+00
1.681602243000000000e+09,3.000000000000000000e+00
1.681623409000000000e+09,3.100000000000000089e+00
1.681658607000000000e+09,3.299999999999999822e+00
1.681717517000000000e+09,3.560000000000000053e+00
1.681743160000000000e+09,3.200000000000000178e+00
1.681745276000000000e+09,3.620000000000000107e+00
1.681754621000000000e+09,3.700000000000000178e+00
1.681764901000000000e+09,3.500000000000000000e+00
1.681839784000000000e+09,3.200000000000000178e+00
1.681849895000000000e+09,3.399999999999999911e+00
1.681880128000000000e+09,5.200000000000000178e+00
1.681881425000000000e+09,3.799999999999999822e+00
1.681930591000000000e+09,4.299999999999999822e+00
1.681939476000000000e+09,3.299999999999999822e+00
1.681961747000000000e+09,3.649999999999999911e+00
1.681964739000000000e+09,3.399999999999999911e+00
1.682013874000000000e+09,3.299999999999999822e+00
1.682021447000000000e+09,3.100000000000000089e+00
1.682068436000000000e+09,3.160000000000000142e+00
1.682115650000000000e+09,3.100000000000000089e+00
1.682129881000000000e+09,3.350000000000000089e+00
1.682149752000000000e+09,4.000000000000000000e+00
1.682336578000000000e+09,3.200000000000000178e+00
1.682342948000000000e+09,3.000000000000000000e+00
1.682395935000000000e+09,3.120000000000000107e+00
1.682408451000000000e+09,3.200000000000000178e+00
1.682491618000000000e+09,3.560000000000000053e+00
1.682494035000000000e+09,3.200000000000000178e+00
1.682494473000000000e+09,3.100000000000000089e+00
1.682519262000000000e+09,3.000000000000000000e+00
1.682539350000000000e+09,3.200000000000000178e+00
1.682539392000000000e+09,3.399999999999999911e+00
1.682618368000000000e+09,3.200000000000000178e+00
1.682637052000000000e+09,3.160000000000000142e+00
1.682653278000000000e+09,3.200000000000000178e+00
1.682664592000000000e+09,3.160000000000000142e+00
1.682664831000000000e+09,4.500000000000000000e+00
1.682702356000000000e+09,3.399999999999999911e+00
1.682709600000000000e+09,3.100000000000000089e+00
1.682770023000000000e+09,4.089999999999999858e+00
1.682770151000000000e+09,3.209999999999999964e+00
1.682779734000000000e+09,3.020000000000000018e+00
1.682791568000000000e+09,3.000000000000000000e+00
1.682802407000000000e+09,3.709999999999999964e+00
1.682802482000000000e+09,3.069999999999999840e+00
1.682802981000000000e+09,3.100000000000000089e+00
1.682809690000000000e+09,3.200000000000000178e+00
1.682832020000000000e+09,3.100000000000000089e+00
1.682834159000000000e+09,3.370000000000000107e+00
1.682836796000000000e+09,3.020000000000000018e+00
1.682838574000000000e+09,4.330000000000000071e+00
1.682838610000000000e+09,4.290000000000000036e+00
1.682839932000000000e+09,3.180000000000000160e+00
1.682841499000000000e+09,4.259999999999999787e+00
1.682855043000000000e+09,3.209999999999999964e+00
1.682869710000000000e+09,4.500000000000000000e+00
1.682973411000000000e+09,3.129999999999999893e+00
1.682982827000000000e+09,3.620000000000000107e+00
1.682986775000000000e+09,3.209999999999999964e+00
1.682994936000000000e+09,3.000000000000000000e+00
1.683040777000000000e+09,3.299999999999999822e+00
1.683048331000000000e+09,3.000000000000000000e+00
1.683058539000000000e+09,3.299999999999999822e+00
1.683078024000000000e+09,3.560000000000000053e+00
1.683083657000000000e+09,3.120000000000000107e+00
1.683101024000000000e+09,4.200000000000000178e+00
1.683114218000000000e+09,3.089999999999999858e+00
1.683155605000000000e+09,3.399999999999999911e+00
1.683219669000000000e+09,3.200000000000000178e+00
1.683226897000000000e+09,3.500000000000000000e+00
1.683272465000000000e+09,4.000000000000000000e+00
1.683285135000000000e+09,3.379999999999999893e+00
1.683299370000000000e+09,3.299999999999999822e+00
1.683337726000000000e+09,3.200000000000000178e+00
1.683382562000000000e+09,3.549999999999999822e+00
1.683396013000000000e+09,3.100000000000000089e+00
1.683507606000000000e+09,4.400000000000000355e+00
1.683558324000000000e+09,3.319999999999999840e+00
1.683569044000000000e+09,3.200000000000000178e+00
1.683569088000000000e+09,3.299999999999999822e+00
1.683583087000000000e+09,3.200000000000000178e+00
1.683656342000000000e+09,3.299999999999999822e+00
1.683702323000000000e+09,4.900000000000000355e+00
1.683708350000000000e+09,4.900000000000000355e+00
1.683708932000000000e+09,4.599999999999999645e+00
1.683710919000000000e+09,4.700000000000000178e+00
1.683742874000000000e+09,3.399999999999999911e+00
1.683753620000000000e+09,3.100000000000000089e+00
1.683756082000000000e+09,3.100000000000000089e+00
1.683760850000000000e+09,3.799999999999999822e+00
1.683790280000000000e+09,3.600000000000000089e+00
1.683835240000000000e+09,3.200000000000000178e+00
1.683847181000000000e+09,5.480000000000000426e+00
1.683860085000000000e+09,3.790000000000000036e+00
1.683886721000000000e+09,5.160000000000000142e+00
1.683895371000000000e+09,3.089999999999999858e+00
1.683947056000000000e+09,4.400000000000000355e+00
1.683959274000000000e+09,3.000000000000000000e+00
1.683983903000000000e+09,3.000000000000000000e+00
1.684012051000000000e+09,3.020000000000000018e+00
1.684077495000000000e+09,4.500000000000000000e+00
1.684109591000000000e+09,4.299999999999999822e+00
1.684113836000000000e+09,3.100000000000000089e+00
1.684173634000000000e+09,3.100000000000000089e+00
1.684237046000000000e+09,3.240000000000000213e+00
1.684254128000000000e+09,3.000000000000000000e+00
1.684261332000000000e+09,5.000000000000000000e+00
1.684267730000000000e+09,3.500000000000000000e+00
1.684268621000000000e+09,3.100000000000000089e+00
1.684335705000000000e+09,3.069999999999999840e+00
1.684353494000000000e+09,3.000000000000000000e+00
1.684371857000000000e+09,3.799999999999999822e+00
1.684425353000000000e+09,3.720000000000000195e+00
1.684470124000000000e+09,3.299999999999999822e+00
1.684519179000000000e+09,3.200000000000000178e+00
1.684521450000000000e+09,3.799999999999999822e+00
1.684570696000000000e+09,3.379999999999999893e+00
1.684639589000000000e+09,4.259999999999999787e+00
1.684640154000000000e+09,3.100000000000000089e+00
1.684694641000000000e+09,5.580000000000000071e+00
1.684759875000000000e+09,3.069999999999999840e+00
1.684765230000000000e+09,3.100000000000000089e+00
1.684766324000000000e+09,3.000000000000000000e+00
1.684769269000000000e+09,3.000000000000000000e+00
1.684796316000000000e+09,3.100000000000000089e+00
1.684796348000000000e+09,3.500000000000000000e+00
1.684796395000000000e+09,3.899999999999999911e+00
1.684826494000000000e+09,3.109999999999999876e+00
1.684888225000000000e+09,3.040000000000000036e+00
1.685006991000000000e+09,3.500000000000000000e+00
1.685093596000000000e+09,3.069999999999999840e+00
1.685100385000000000e+09,4.129999999999999893e+00
1.685112685000000000e+09,3.100000000000000089e+00
1.685133541000000000e+09,3.080000000000000071e+00
1.685228359000000000e+09,3.100000000000000089e+00
1.685268496000000000e+09,3.000000000000000000e+00
1.685280804000000000e+09,3.580000000000000071e+00
1.685290562000000000e+09,4.400000000000000355e+00
1.685444417000000000e+09,3.040000000000000036e+00
1.685473847000000000e+09,3.299999999999999822e+00
1.685476750000000000e+09,3.200000000000000178e+00
1.685478292000000000e+09,3.560000000000000053e+00
1.685502052000000000e+09,3.060000000000000053e+00
1.685542241000000000e+09,3.200000000000000178e+00
1.685563179000000000e+09,3.939999999999999947e+00
1.685567542000000000e+09,3.080000000000000071e+00
1.685609835000000000e+09,3.040000000000000036e+00
1.685635249000000000e+09,4.000000000000000000e+00
1.685645743000000000e+09,3.200000000000000178e+00
1.685665385000000000e+09,3.700000000000000178e+00
1.685665687000000000e+09,3.100000000000000089e+00
1.685693686000000000e+09,3.600000000000000089e+00
1.685722156000000000e+09,3.299999999999999822e+00
1.685742709000000000e+09,3.399999999999999911e+00
1.685750469000000000e+09,3.000000000000000000e+00
1.685776014000000000e+09,3.299999999999999822e+00
1.685780512000000000e+09,4.099999999999999645e+00
1.685793678000000000e+09,4.450000000000000178e+00
1.685793688000000000e+09,4.169999999999999929e+00
1.685793711000000000e+09,3.450000000000000178e+00
1.685853782000000000e+09,3.160000000000000142e+00
1.685896904000000000e+09,3.080000000000000071e+00
1.685988064000000000e+09,4.599999999999999645e+00
1.686004728000000000e+09,3.100000000000000089e+00
1.686020161000000000e+09,3.500000000000000000e+00
1.686233150000000000e+09,3.100000000000000089e+00
1.686262128000000000e+09,3.069999999999999840e+00
1.686334575000000000e+09,3.500000000000000000e+00
1.686556273000000000e+09,3.000000000000000000e+00
1.686573506000000000e+09,3.700000000000000178e+00
1.686696343000000000e+09,3.290000000000000036e+00
1.686714385000000000e+09,3.200000000000000178e+00
1.686852228000000000e+09,3.120000000000000107e+00
1.686938525000000000e+09,3.000000000000000000e+00
1.687059899000000000e+09,4.349999999999999645e+00
1.687120221000000000e+09,6.400000000000000355e+00
1.687157351000000000e+09,3.569999999999999840e+00
1.687164908000000000e+09,5.200000000000000178e+00
1.687183987000000000e+09,3.399999999999999911e+00
1.687184335000000000e+09,4.099999999999999645e+00
1.687234367000000000e+09,4.099999999999999645e+00
1.687601433000000000e+09,3.479999999999999982e+00
1.687633288000000000e+09,3.100000000000000089e+00
1.687744247000000000e+09,3.399999999999999911e+00
1.687746411000000000e+09,3.100000000000000089e+00
1.687827931000000000e+09,3.000000000000000000e+00
1.687909617000000000e+09,3.299999999999999822e+00
1.687927176000000000e+09,3.009999999999999787e+00
1.688101814000000000e+09,3.359999999999999876e+00
1.688155730000000000e+09,3.029999999999999805e+00
1.688158781000000000e+09,3.220000000000000195e+00
1.688181745000000000e+09,4.500000000000000000e+00
1.688290189000000000e+09,3.720000000000000195e+00
1.688407019000000000e+09,4.019999999999999574e+00
1.688422411000000000e+09,3.000000000000000000e+00
1.688482729000000000e+09,3.879999999999999893e+00
1.688489015000000000e+09,4.000000000000000000e+00
1.688523415000000000e+09,3.399999999999999911e+00
1.688537994000000000e+09,3.100000000000000089e+00
1.688548880000000000e+09,3.500000000000000000e+00
1.688587542000000000e+09,3.200000000000000178e+00
1.688607330000000000e+09,3.000000000000000000e+00
1.688618125000000000e+09,4.200000000000000178e+00
1.688666733000000000e+09,3.500000000000000000e+00
1.688751675000000000e+09,3.299999999999999822e+00
1.688880639000000000e+09,3.339999999999999858e+00
1.688889313000000000e+09,3.000000000000000000e+00
1.688925855000000000e+09,3.299999999999999822e+00
1.689020639000000000e+09,4.000000000000000000e+00
1.689111867000000000e+09,3.299999999999999822e+00
1.689174159000000000e+09,3.799999999999999822e+00
1.689212573000000000e+09,3.959999999999999964e+00
1.689218273000000000e+09,3.259999999999999787e+00
1.689296432000000000e+09,3.200000000000000178e+00
1.689302758000000000e+09,3.180000000000000160e+00
1.689330644000000000e+09,3.479999999999999982e+00
1.689331028000000000e+09,3.810000000000000053e+00
1.689367377000000000e+09,4.599999999999999645e+00
1.689372476000000000e+09,3.100000000000000089e+00
1.689373568000000000e+09,4.200000000000000178e+00
1.689403971000000000e+09,3.020000000000000018e+00
1.689411227000000000e+09,3.000000000000000000e+00
1.689473283000000000e+09,4.400000000000000355e+00
1.689478652000000000e+09,3.100000000000000089e+00
1.689482169000000000e+09,3.799999999999999822e+00
1.689493537000000000e+09,3.000000000000000000e+00
1.689503832000000000e+09,4.179999999999999716e+00
1.689503854000000000e+09,3.729999999999999982e+00
1.689504577000000000e+09,3.350000000000000089e+00
1.689515074000000000e+09,5.099999999999999645e+00
1.689522150000000000e+09,3.299999999999999822e+00
1.689534965000000000e+09,4.570000000000000284e+00
1.689536000000000000e+09,3.109999999999999876e+00
1.689536239000000000e+09,4.280000000000000249e+00
1.689554319000000000e+09,3.149999999999999911e+00
1.689554338000000000e+09,3.140000000000000124e+00
1.689563752000000000e+09,3.490000000000000213e+00
1.689565591000000000e+09,3.859999999999999876e+00
1.689603647000000000e+09,3.120000000000000107e+00
1.689629127000000000e+09,3.200000000000000178e+00
1.689674635000000000e+09,4.599999999999999645e+00
1.689675228000000000e+09,5.599999999999999645e+00
1.689676581000000000e+09,4.400000000000000355e+00
1.689708992000000000e+09,3.100000000000000089e+00
1.689735291000000000e+09,4.000000000000000000e+00
1.689735580000000000e+09,3.299999999999999822e+00
1.689752063000000000e+09,4.500000000000000000e+00
1.689767868000000000e+09,3.399999999999999911e+00
1.689769153000000000e+09,3.299999999999999822e+00
1.689969439000000000e+09,3.200000000000000178e+00
1.689975741000000000e+09,3.100000000000000089e+00
1.690017861000000000e+09,3.500000000000000000e+00
1.690060839000000000e+09,3.399999999999999911e+00
1.690135524000000000e+09,4.099999999999999645e+00
1.690140911000000000e+09,4.099999999999999645e+00
1.690144245000000000e+09,3.000000000000000000e+00
1.690145526000000000e+09,3.799999999999999822e+00
1.690183862000000000e+09,3.020000000000000018e+00
1.690290375000000000e+09,3.069999999999999840e+00
1.690326932000000000e+09,3.100000000000000089e+00
1.690374023000000000e+09,3.899999999999999911e+00
1.690400727000000000e+09,3.299999999999999822e+00
1.690471692000000000e+09,3.299999999999999822e+00
1.690594441000000000e+09,3.129999999999999893e+00
1.690615064000000000e+09,3.100000000000000089e+00
1.690638901000000000e+09,4.400000000000000355e+00
1.690666140000000000e+09,3.069999999999999840e+00
1.690672594000000000e+09,3.299999999999999822e+00
1.690724944000000000e+09,3.609999999999999876e+00
1.690795521000000000e+09,3.500000000000000000e+00
1.690795975000000000e+09,3.299999999999999822e+00
1.690826686000000000e+09,3.299999999999999822e+00
1.690838947000000000e+09,3.100000000000000089e+00
1.690883872000000000e+09,4.099999999999999645e+00
1.690913278000000000e+09,3.399999999999999911e+00
1.690917967000000000e+09,4.000000000000000000e+00
1.690954688000000000e+09,4.120000000000000107e+00
1.690988001000000000e+09,3.000000000000000000e+00
1.691047799000000000e+09,3.089999999999999858e+00
1.691104032000000000e+09,4.099999999999999645e+00
1.691136901000000000e+09,3.009999999999999787e+00
1.691162451000000000e+09,3.009999999999999787e+00
1.691171359000000000e+09,3.399999999999999911e+00
1.691186302000000000e+09,3.000000000000000000e+00
1.691193935000000000e+09,3.700000000000000178e+00
1.691254141000000000e+09,3.100000000000000089e+00
1.691294620000000000e+09,3.600000000000000089e+00
1.691317678000000000e+09,3.399999999999999911e+00
1.691364326000000000e+09,3.339999999999999858e+00
1.691379710000000000e+09,3.100000000000000089e+00
1.691413763000000000e+09,3.000000000000000000e+00
1.691422148000000000e+09,3.299999999999999822e+00
1.691456891000000000e+09,3.000000000000000000e+00
1.691458240000000000e+09,4.000000000000000000e+00
1.691467389000000000e+09,3.200000000000000178e+00
1.691484458000000000e+09,3.350000000000000089e+00
1.691489843000000000e+09,3.910000000000000142e+00
1.691510315000000000e+09,3.580000000000000071e+00
1.691534091000000000e+09,3.600000000000000089e+00
1.691576772000000000e+09,3.100000000000000089e+00
1.691581892000000000e+09,4.099999999999999645e+00
1.691611388000000000e+09,4.500000000000000000e+00
1.691695038000000000e+09,4.280000000000000249e+00
1.691863113000000000e+09,3.359999999999999876e+00
1.691871468000000000e+09,3.100000000000000089e+00
1.691892014000000000e+09,3.299999999999999822e+00
1.691940538000000000e+09,3.799999999999999822e+00
1.692016788000000000e+09,3.100000000000000089e+00
1.692031505000000000e+09,3.399999999999999911e+00
1.692110664000000000e+09,3.040000000000000036e+00
1.692128263000000000e+09,3.100000000000000089e+00
1.692130392000000000e+09,3.600000000000000089e+00
1.692249446000000000e+09,3.439999999999999947e+00
1.692291086000000000e+09,3.200000000000000178e+00
1.692292831000000000e+09,3.000000000000000000e+00
1.692302339000000000e+09,3.390000000000000124e+00
1.692303915000000000e+09,3.000000000000000000e+00
1.692306480000000000e+09,4.070000000000000284e+00
1.692355570000000000e+09,3.669999999999999929e+00
1.692377599000000000e+09,3.189999999999999947e+00
1.692390996000000000e+09,3.020000000000000018e+00
1.692411472000000000e+09,3.500000000000000000e+00
1.692413344000000000e+09,3.299999999999999822e+00
1.692516076000000000e+09,3.310000000000000053e+00
1.692533857000000000e+09,3.000000000000000000e+00
1.692539951000000000e+09,3.299999999999999822e+00
1.692547576000000000e+09,3.399999999999999911e+00
1.692554809000000000e+09,3.500000000000000000e+00
1.692559854000000000e+09,3.500000000000000000e+00
1.692567660000000000e+09,5.080000000000000071e+00
1.692567786000000000e+09,3.040000000000000036e+00
1.692567926000000000e+09,3.520000000000000018e+00
1.692568053000000000e+09,3.229999999999999982e+00
1.692568542000000000e+09,3.250000000000000000e+00
1.692569332000000000e+09,3.660000000000000142e+00
1.692569896000000000e+09,3.939999999999999947e+00
1.692572115000000000e+09,3.069999999999999840e+00
1.692585022000000000e+09,3.129999999999999893e+00
1.692595516000000000e+09,3.939999999999999947e+00
1.692596483000000000e+09,3.189999999999999947e+00
1.692604263000000000e+09,3.029999999999999805e+00
1.692641028000000000e+09,3.500000000000000000e+00
1.692661825000000000e+09,3.339999999999999858e+00
1.692676291000000000e+09,3.399999999999999911e+00
1.692677499000000000e+09,3.399999999999999911e+00
1.692684917000000000e+09,3.799999999999999822e+00
1.692684985000000000e+09,3.399999999999999911e+00
1.692687613000000000e+09,3.700000000000000178e+00
1.692687860000000000e+09,3.200000000000000178e+00
1.692700410000000000e+09,3.109999999999999876e+00
1.692704359000000000e+09,3.890000000000000124e+00
1.692745080000000000e+09,4.000000000000000000e+00
1.692814135000000000e+09,3.200000000000000178e+00
1.692822109000000000e+09,3.299999999999999822e+00
1.692823696000000000e+09,3.100000000000000089e+00
1.692889022000000000e+09,3.250000000000000000e+00
1.692899702000000000e+09,3.399999999999999911e+00
1.692919092000000000e+09,4.500000000000000000e+00
1.692931666000000000e+09,3.000000000000000000e+00
1.692951843000000000e+09,4.400000000000000355e+00
1.692957526000000000e+09,3.100000000000000089e+00
1.692972885000000000e+09,3.959999999999999964e+00
1.692991169000000000e+09,3.399999999999999911e+00
1.692994964000000000e+09,3.200000000000000178e+00
1.693035329000000000e+09,3.299999999999999822e+00
1.693035730000000000e+09,3.100000000000000089e+00
1.693039124000000000e+09,4.000000000000000000e+00
1.693056611000000000e+09,3.799999999999999822e+00
1.693091123000000000e+09,3.100000000000000089e+00
1.693226417000000000e+09,3.399999999999999911e+00
1.693244456000000000e+09,3.799999999999999822e+00
1.693261154000000000e+09,3.200000000000000178e+00
1.693296333000000000e+09,3.600000000000000089e+00
1.693380779000000000e+09,4.099999999999999645e+00
1.693427214000000000e+09,4.400000000000000355e+00
1.693440678000000000e+09,3.669999999999999929e+00
1.693443576000000000e+09,3.250000000000000000e+00
1.693611016000000000e+09,3.060000000000000053e+00
1.693628908000000000e+09,3.399999999999999911e+00
1.693677792000000000e+09,3.600000000000000089e+00
1.693736178000000000e+09,3.000000000000000000e+00
1.693756196000000000e+09,3.299999999999999822e+00
1.693850205000000000e+09,3.390000000000000124e+00
1.693862332000000000e+09,3.600000000000000089e+00
1.693910998000000000e+09,3.899999999999999911e+00
1.693924992000000000e+09,3.180000000000000160e+00
1.694030052000000000e+09,3.200000000000000178e+00
1.694109757000000000e+09,3.100000000000000089e+00
1.694133394000000000e+09,3.299999999999999822e+00
1.694136932000000000e+09,3.200000000000000178e+00
1.694188398000000000e+09,5.599999999999999645e+00
1.694191031000000000e+09,5.799999999999999822e+00
1.694193878000000000e+09,4.990000000000000213e+00
1.694193905000000000e+09,4.330000000000000071e+00
1.694201272000000000e+09,4.500000000000000000e+00
1.694203428000000000e+09,3.500000000000000000e+00
1.694216428000000000e+09,3.060000000000000053e+00
1.694389572000000000e+09,3.600000000000000089e+00
1.694400837000000000e+09,3.399999999999999911e+00
1.694431948000000000e+09,3.100000000000000089e+00
1.694507541000000000e+09,3.279999999999999805e+00
1.694539594000000000e+09,3.100000000000000089e+00
1.694566437000000000e+09,4.599999999999999645e+00
1.694627880000000000e+09,3.200000000000000178e+00
1.694635344000000000e+09,3.600000000000000089e+00
1.694659434000000000e+09,3.350000000000000089e+00
1.694676771000000000e+09,4.000000000000000000e+00
1.694816656000000000e+09,3.200000000000000178e+00
1.694976364000000000e+09,3.100000000000000089e+00
1.695010657000000000e+09,3.220000000000000195e+00
1.695018052000000000e+09,3.220000000000000195e+00
1.695082532000000000e+09,3.970000000000000195e+00
1.695091817000000000e+09,3.049999999999999822e+00
1.695095070000000000e+09,3.490000000000000213e+00
1.695096790000000000e+09,4.530000000000000249e+00
1.695101121000000000e+09,3.060000000000000053e+00
1.695117267000000000e+09,3.060000000000000053e+00
1.695135682000000000e+09,4.200000000000000178e+00
1.695161919000000000e+09,4.000000000000000000e+00
1.695177578000000000e+09,3.299999999999999822e+00
1.695238481000000000e+09,3.299999999999999822e+00
1.695365197000000000e+09,3.000000000000000000e+00
1.695385111000000000e+09,3.500000000000000000e+00
1.695413758000000000e+09,3.899999999999999911e+00
1.695484667000000000e+09,3.220000000000000195e+00
1.695539594000000000e+09,3.200000000000000178e+00
1.695586642000000000e+09,3.100000000000000089e+00
1.695611890000000000e+09,3.299999999999999822e+00
1.695624153000000000e+09,3.049999999999999822e+00
1.695648711000000000e+09,4.099999999999999645e+00
1.695753603000000000e+09,3.169999999999999929e+00
1.695768279000000000e+09,3.399999999999999911e+00
1.695778147000000000e+09,3.040000000000000036e+00
1.695844821000000000e+09,3.600000000000000089e+00
1.695845225000000000e+09,3.200000000000000178e+00
1.695862090000000000e+09,3.000000000000000000e+00
1.695893214000000000e+09,3.200000000000000178e+00
1.695898220000000000e+09,3.100000000000000089e+00
1.695920518000000000e+09,3.100000000000000089e+00
1.696036291000000000e+09,3.000000000000000000e+00
1.696054087000000000e+09,3.100000000000000089e+00
1.696087586000000000e+09,4.650000000000000355e+00
1.696091803000000000e+09,3.740000000000000213e+00
1.696094207000000000e+09,4.219999999999999751e+00
1.696174889000000000e+09,4.089999999999999858e+00
1.696183432000000000e+09,3.200000000000000178e+00
1.696188576000000000e+09,3.609999999999999876e+00
1.696207752000000000e+09,4.700000000000000178e+00
1.696216882000000000e+09,3.600000000000000089e+00
1.696258447000000000e+09,4.400000000000000355e+00
1.696313181000000000e+09,3.500000000000000000e+00
